name,url,date,wins,cluster
Matt Kitterman,http://boxrec.com/boxer/36573,1999-01-14,1,0
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1999-02-05,30,1
George Kandelaki,http://boxrec.com/boxer/14589,1999-02-06,4,0
Joe Calzaghe,http://boxrec.com/boxer/5364,1999-02-13,26,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1999-02-17,20,1
Joe Mesi,http://boxrec.com/boxer/16554,1999-02-19,11,2
Antonio Perugino,http://boxrec.com/boxer/15152,1999-02-20,11,2
Bobby Tomasello,http://boxrec.com/boxer/20746,1999-02-25,5,0
Sven Ottke,http://boxrec.com/boxer/7203,1999-02-27,14,2
Luis Perez,http://boxrec.com/boxer/19008,1999-03-03,5,0
George Kandelaki,http://boxrec.com/boxer/14589,1999-03-06,5,0
Matt Kitterman,http://boxrec.com/boxer/36573,1999-03-19,2,0
Lester Jacobs,http://boxrec.com/boxer/14615,1999-03-24,20,1
Antonio Perugino,http://boxrec.com/boxer/15152,1999-03-27,12,2
Charles Tanner,http://boxrec.com/boxer/16714,1999-03-27,2,0
Deborah Nichols,http://boxrec.com/boxer/18765,1999-04-02,8,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1999-04-09,33,3
Lucia Rijker,http://boxrec.com/boxer/18459,1999-04-18,13,2
George Kandelaki,http://boxrec.com/boxer/14589,1999-04-24,6,0
Joe Mesi,http://boxrec.com/boxer/16554,1999-04-24,12,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1999-04-30,31,1
Harry Simon,http://boxrec.com/boxer/5625,1999-05-01,18,1
Sven Ottke,http://boxrec.com/boxer/7203,1999-05-08,15,2
Gabula Vabaza,http://boxrec.com/boxer/36527,1999-05-16,10,2
Mike Jankovich,http://boxrec.com/boxer/19537,1999-05-20,18,1
George Kandelaki,http://boxrec.com/boxer/14589,1999-05-22,7,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1999-05-22,21,1
Antonio Perugino,http://boxrec.com/boxer/15152,1999-05-29,13,2
Joe Mesi,http://boxrec.com/boxer/16554,1999-06-04,13,2
Joe Calzaghe,http://boxrec.com/boxer/5364,1999-06-05,27,1
Bobby Tomasello,http://boxrec.com/boxer/20746,1999-06-12,6,0
Charles Tanner,http://boxrec.com/boxer/16714,1999-06-19,3,0
George Kandelaki,http://boxrec.com/boxer/14589,1999-06-22,8,0
Luis Perez,http://boxrec.com/boxer/19008,1999-06-23,6,0
Mike Jankovich,http://boxrec.com/boxer/19537,1999-06-23,19,1
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1999-06-26,22,1
Bobby Tomasello,http://boxrec.com/boxer/20746,1999-07-09,7,0
George Kandelaki,http://boxrec.com/boxer/14589,1999-07-15,9,2
Charles Tanner,http://boxrec.com/boxer/16714,1999-07-16,4,0
Lester Jacobs,http://boxrec.com/boxer/14615,1999-07-21,21,1
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1999-07-23,32,3
Antonio Perugino,http://boxrec.com/boxer/15152,1999-07-31,14,2
Luis Perez,http://boxrec.com/boxer/19008,1999-08-13,7,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1999-08-14,34,3
Bobby Tomasello,http://boxrec.com/boxer/20746,1999-08-14,8,0
Matt Kitterman,http://boxrec.com/boxer/36573,1999-08-16,3,0
James Pointer,http://boxrec.com/boxer/36108,1999-08-19,10,2
George Kandelaki,http://boxrec.com/boxer/14589,1999-08-21,10,2
Lucia Rijker,http://boxrec.com/boxer/18459,1999-08-28,14,2
Sven Ottke,http://boxrec.com/boxer/7203,1999-09-04,16,2
Luis Perez,http://boxrec.com/boxer/19008,1999-09-09,8,0
Charles Tanner,http://boxrec.com/boxer/16714,1999-09-11,5,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1999-09-11,22,1
Kevin Lear,http://boxrec.com/boxer/14872,1999-09-13,1,0
Joe Mesi,http://boxrec.com/boxer/16554,1999-09-17,14,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1999-09-17,33,3
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1999-09-24,35,3
Ricardo Lopez,http://boxrec.com/boxer/521,1999-10-02,49,3
Laila Ali,http://boxrec.com/boxer/14260,1999-10-08,1,0
George Kandelaki,http://boxrec.com/boxer/14589,1999-10-08,11,2
Shazzon Bradley,http://boxrec.com/boxer/16130,1999-10-13,21,1
Lester Jacobs,http://boxrec.com/boxer/14615,1999-10-14,22,1
Charles Tanner,http://boxrec.com/boxer/16714,1999-10-16,6,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1999-10-28,36,3
Laila Ali,http://boxrec.com/boxer/14260,1999-11-10,2,0
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1999-11-12,34,3
Kevin Lear,http://boxrec.com/boxer/14872,1999-11-15,2,0
Bobby Tomasello,http://boxrec.com/boxer/20746,1999-11-27,9,2
Sven Ottke,http://boxrec.com/boxer/7203,1999-11-27,17,2
Laila Ali,http://boxrec.com/boxer/14260,1999-12-10,3,0
Antonio Perugino,http://boxrec.com/boxer/15152,1999-12-13,15,2
Gabula Vabaza,http://boxrec.com/boxer/36527,1999-12-15,11,2
Joe Mesi,http://boxrec.com/boxer/16554,1999-12-17,15,2
George Kandelaki,http://boxrec.com/boxer/14589,1999-12-18,12,2
Matt Kitterman,http://boxrec.com/boxer/36573,2000-01-21,4,0
Joe Calzaghe,http://boxrec.com/boxer/5364,2000-01-29,28,1
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2000-01-29,35,3
Kevin Lear,http://boxrec.com/boxer/14872,2000-02-19,3,0
Harry Simon,http://boxrec.com/boxer/5625,2000-02-19,19,1
Briamah Kamoko,http://boxrec.com/boxer/90061,2000-02-19,1,0
George Kandelaki,http://boxrec.com/boxer/14589,2000-02-21,13,2
Joe Mesi,http://boxrec.com/boxer/16554,2000-02-25,16,2
Bobby Tomasello,http://boxrec.com/boxer/20746,2000-02-25,10,2
Matt Kitterman,http://boxrec.com/boxer/36573,2000-03-03,5,0
Laila Ali,http://boxrec.com/boxer/14260,2000-03-07,4,0
Sven Ottke,http://boxrec.com/boxer/7203,2000-03-11,18,1
Kevin Lear,http://boxrec.com/boxer/14872,2000-03-13,4,0
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2000-03-17,36,3
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2000-03-18,23,1
Lester Jacobs,http://boxrec.com/boxer/14615,2000-03-23,23,1
Charles Tanner,http://boxrec.com/boxer/16714,2000-03-24,7,0
Bobby Tomasello,http://boxrec.com/boxer/20746,2000-04-01,11,2
Pichit Sithbanprachan,http://boxrec.com/boxer/19860,2000-04-02,23,1
Matt Kitterman,http://boxrec.com/boxer/36573,2000-04-07,6,0
Laila Ali,http://boxrec.com/boxer/14260,2000-04-08,5,0
Kevin Lear,http://boxrec.com/boxer/14872,2000-04-13,5,0
Laila Ali,http://boxrec.com/boxer/14260,2000-04-22,6,0
George Kandelaki,http://boxrec.com/boxer/14589,2000-04-29,14,2
Pichit Sithbanprachan,http://boxrec.com/boxer/19860,2000-05-12,24,1
Luis Perez,http://boxrec.com/boxer/19008,2000-05-13,9,2
Charles Tanner,http://boxrec.com/boxer/16714,2000-05-26,8,0
Bobby Tomasello,http://boxrec.com/boxer/20746,2000-05-26,12,2
Antonio Perugino,http://boxrec.com/boxer/15152,2000-06-03,16,2
Sven Ottke,http://boxrec.com/boxer/7203,2000-06-03,19,1
Gabula Vabaza,http://boxrec.com/boxer/36527,2000-06-11,12,2
Laila Ali,http://boxrec.com/boxer/14260,2000-06-15,7,0
Joe Mesi,http://boxrec.com/boxer/16554,2000-06-23,17,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2000-07-01,37,3
Lester Jacobs,http://boxrec.com/boxer/14615,2000-07-04,24,1
Bobby Tomasello,http://boxrec.com/boxer/20746,2000-07-07,13,2
Matt Kitterman,http://boxrec.com/boxer/36573,2000-07-07,7,0
George Kandelaki,http://boxrec.com/boxer/14589,2000-07-13,15,2
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2000-07-22,37,3
Kevin Lear,http://boxrec.com/boxer/14872,2000-07-25,6,0
Bobby Tomasello,http://boxrec.com/boxer/20746,2000-07-28,14,2
Briamah Kamoko,http://boxrec.com/boxer/90061,2000-08-05,2,0
Joe Calzaghe,http://boxrec.com/boxer/5364,2000-08-12,29,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2000-08-20,1,0
James Pointer,http://boxrec.com/boxer/36108,2000-08-23,11,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2000-08-25,38,3
Sven Ottke,http://boxrec.com/boxer/7203,2000-09-02,20,1
Lester Jacobs,http://boxrec.com/boxer/14615,2000-09-08,25,1
Matt Kitterman,http://boxrec.com/boxer/36573,2000-09-08,8,0
Charles Tanner,http://boxrec.com/boxer/16714,2000-09-09,9,2
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2000-09-21,38,3
Harry Simon,http://boxrec.com/boxer/5625,2000-09-23,20,1
George Kandelaki,http://boxrec.com/boxer/14589,2000-10-06,16,2
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2000-10-08,2,0
Laila Ali,http://boxrec.com/boxer/14260,2000-10-20,8,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2000-10-21,24,1
Bettina Csabi,http://boxrec.com/boxer/69995,2000-10-28,1,0
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2000-10-29,3,0
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2000-11-03,39,3
Charles Tanner,http://boxrec.com/boxer/16714,2000-11-07,10,2
Joe Mesi,http://boxrec.com/boxer/16554,2000-11-11,18,1
Kevin Lear,http://boxrec.com/boxer/14872,2000-11-13,7,0
Bettina Csabi,http://boxrec.com/boxer/69995,2000-11-18,2,0
Lester Jacobs,http://boxrec.com/boxer/14615,2000-11-29,26,1
Ricardo Lopez,http://boxrec.com/boxer/521,2000-12-02,50,3
Charles Tanner,http://boxrec.com/boxer/16714,2000-12-16,11,2
Joe Calzaghe,http://boxrec.com/boxer/5364,2000-12-16,30,1
Sven Ottke,http://boxrec.com/boxer/7203,2000-12-16,21,1
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2000-12-29,40,3
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2001-01-15,39,3
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2001-01-20,25,1
George Kandelaki,http://boxrec.com/boxer/14589,2001-01-29,17,2
Charles Tanner,http://boxrec.com/boxer/16714,2001-02-10,12,2
Harry Simon,http://boxrec.com/boxer/5625,2001-02-10,21,1
Briamah Kamoko,http://boxrec.com/boxer/90061,2001-02-10,3,0
Laila Ali,http://boxrec.com/boxer/14260,2001-03-02,9,2
Kevin Lear,http://boxrec.com/boxer/14872,2001-03-10,8,0
Luis Perez,http://boxrec.com/boxer/19008,2001-03-18,10,2
Gabula Vabaza,http://boxrec.com/boxer/36527,2001-03-18,13,2
Cristian Bejarano,http://boxrec.com/boxer/36470,2001-03-24,1,0
Sven Ottke,http://boxrec.com/boxer/7203,2001-03-24,22,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-03-25,4,0
Kevin Lear,http://boxrec.com/boxer/14872,2001-03-26,9,2
Lester Jacobs,http://boxrec.com/boxer/14615,2001-03-29,27,1
Ricky Womack,http://boxrec.com/boxer/3048,2001-03-29,10,2
Matt Kitterman,http://boxrec.com/boxer/36573,2001-03-30,9,2
Kevin Lear,http://boxrec.com/boxer/14872,2001-04-03,10,2
Bettina Csabi,http://boxrec.com/boxer/69995,2001-04-22,3,0
Joe Mesi,http://boxrec.com/boxer/16554,2001-04-27,19,1
Joe Calzaghe,http://boxrec.com/boxer/5364,2001-04-28,31,1
Cristian Bejarano,http://boxrec.com/boxer/36470,2001-04-29,2,0
Bettina Csabi,http://boxrec.com/boxer/69995,2001-05-04,4,0
Antonio Perugino,http://boxrec.com/boxer/15152,2001-05-05,17,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2001-05-08,41,3
Ricky Womack,http://boxrec.com/boxer/3048,2001-05-11,11,2
Bettina Csabi,http://boxrec.com/boxer/69995,2001-05-12,5,0
Bettina Csabi,http://boxrec.com/boxer/69995,2001-05-18,6,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2001-05-26,26,1
Cristian Bejarano,http://boxrec.com/boxer/36470,2001-05-26,3,0
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-06-01,5,0
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,2001-06-08,23,1
Laila Ali,http://boxrec.com/boxer/14260,2001-06-08,10,2
Charles Tanner,http://boxrec.com/boxer/16714,2001-06-09,13,2
Sven Ottke,http://boxrec.com/boxer/7203,2001-06-09,23,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-06-17,6,0
Adrian Helms,http://boxrec.com/boxer/106215,2001-06-19,1,0
Lester Jacobs,http://boxrec.com/boxer/14615,2001-06-21,28,1
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2001-06-30,40,3
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-07-08,7,0
Bettina Csabi,http://boxrec.com/boxer/69995,2001-07-13,7,0
Harry Simon,http://boxrec.com/boxer/5625,2001-07-21,22,1
Ricky Womack,http://boxrec.com/boxer/3048,2001-07-24,12,2
Joe Mesi,http://boxrec.com/boxer/16554,2001-07-27,20,1
Kevin Lear,http://boxrec.com/boxer/14872,2001-07-28,11,2
Cristian Bejarano,http://boxrec.com/boxer/36470,2001-07-28,4,0
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-08-05,8,0
Sven Ottke,http://boxrec.com/boxer/7203,2001-09-01,24,1
Lester Jacobs,http://boxrec.com/boxer/14615,2001-09-20,29,1
Ricardo Lopez,http://boxrec.com/boxer/521,2001-09-29,51,3
Briamah Kamoko,http://boxrec.com/boxer/90061,2001-10-12,4,0
Joe Calzaghe,http://boxrec.com/boxer/5364,2001-10-13,32,3
Bettina Csabi,http://boxrec.com/boxer/69995,2001-10-13,8,0
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-10-20,9,2
George Kandelaki,http://boxrec.com/boxer/14589,2001-10-23,18,1
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2001-10-26,42,3
Joe Mesi,http://boxrec.com/boxer/16554,2001-11-02,21,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2001-11-10,27,1
Ricky Womack,http://boxrec.com/boxer/3048,2001-11-23,13,2
Kevin Lear,http://boxrec.com/boxer/14872,2001-11-24,12,2
Charles Tanner,http://boxrec.com/boxer/16714,2001-11-24,14,2
Cristian Bejarano,http://boxrec.com/boxer/36470,2001-11-24,5,0
Briamah Kamoko,http://boxrec.com/boxer/90061,2001-11-30,5,0
Antonio Perugino,http://boxrec.com/boxer/15152,2001-12-01,18,1
Sven Ottke,http://boxrec.com/boxer/7203,2001-12-01,25,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-12-02,10,2
Bettina Csabi,http://boxrec.com/boxer/69995,2001-12-14,9,2
George Kandelaki,http://boxrec.com/boxer/14589,2001-12-20,19,1
Charles Tanner,http://boxrec.com/boxer/16714,2002-01-17,15,2
Briamah Kamoko,http://boxrec.com/boxer/90061,2002-01-19,6,0
Matt Kitterman,http://boxrec.com/boxer/36573,2002-01-23,10,2
Adrian Helms,http://boxrec.com/boxer/106215,2002-02-09,2,0
Lucia Rijker,http://boxrec.com/boxer/18459,2002-02-16,15,2
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-02-22,11,2
Charles Tanner,http://boxrec.com/boxer/16714,2002-02-24,16,2
Adrian Helms,http://boxrec.com/boxer/106215,2002-02-26,3,0
George Kandelaki,http://boxrec.com/boxer/14589,2002-03-02,20,1
Adrian Helms,http://boxrec.com/boxer/106215,2002-03-07,4,0
Antonio Perugino,http://boxrec.com/boxer/15152,2002-03-09,19,1
Bettina Csabi,http://boxrec.com/boxer/69995,2002-03-09,10,2
Matt Kitterman,http://boxrec.com/boxer/36573,2002-03-15,11,2
Cristian Bejarano,http://boxrec.com/boxer/36470,2002-03-16,6,0
Sven Ottke,http://boxrec.com/boxer/7203,2002-03-16,26,1
Adrian Helms,http://boxrec.com/boxer/106215,2002-03-26,5,0
Joe Mesi,http://boxrec.com/boxer/16554,2002-04-05,22,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-04-05,12,2
Harry Simon,http://boxrec.com/boxer/5625,2002-04-06,23,1
Antonio Perugino,http://boxrec.com/boxer/15152,2002-04-13,20,1
Adrian Helms,http://boxrec.com/boxer/106215,2002-04-19,6,0
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2002-04-19,43,3
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2002-04-20,28,1
Cristian Bejarano,http://boxrec.com/boxer/36470,2002-04-20,7,0
Joe Calzaghe,http://boxrec.com/boxer/5364,2002-04-20,33,3
Adrian Helms,http://boxrec.com/boxer/106215,2002-04-26,7,0
Gabula Vabaza,http://boxrec.com/boxer/36527,2002-05-03,14,2
Adrian Helms,http://boxrec.com/boxer/106215,2002-05-11,8,0
George Kandelaki,http://boxrec.com/boxer/14589,2002-05-25,21,1
Luis Perez,http://boxrec.com/boxer/19008,2002-05-30,11,2
Adrian Helms,http://boxrec.com/boxer/106215,2002-06-01,9,2
Kevin Lear,http://boxrec.com/boxer/14872,2002-06-01,13,2
Sven Ottke,http://boxrec.com/boxer/7203,2002-06-01,27,1
Laila Ali,http://boxrec.com/boxer/14260,2002-06-07,11,2
Joe Mesi,http://boxrec.com/boxer/16554,2002-06-07,23,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-06-07,13,2
Antonio Perugino,http://boxrec.com/boxer/15152,2002-06-15,21,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-06-22,14,2
Bettina Csabi,http://boxrec.com/boxer/69995,2002-06-22,11,2
Adrian Helms,http://boxrec.com/boxer/106215,2002-06-28,10,2
Edwin Valero,http://boxrec.com/boxer/122183,2002-07-09,1,0
Briamah Kamoko,http://boxrec.com/boxer/90061,2002-07-19,7,0
Gabula Vabaza,http://boxrec.com/boxer/36527,2002-07-26,15,2
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-07-26,15,2
Laila Ali,http://boxrec.com/boxer/14260,2002-08-17,12,2
Joe Calzaghe,http://boxrec.com/boxer/5364,2002-08-17,34,3
Sven Ottke,http://boxrec.com/boxer/7203,2002-08-24,28,1
Bettina Csabi,http://boxrec.com/boxer/69995,2002-08-31,12,2
Adrian Helms,http://boxrec.com/boxer/106215,2002-09-05,11,2
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-09-13,16,2
Kevin Lear,http://boxrec.com/boxer/14872,2002-09-14,14,2
George Kandelaki,http://boxrec.com/boxer/14589,2002-09-21,22,1
Bettina Csabi,http://boxrec.com/boxer/69995,2002-09-21,13,2
Edwin Valero,http://boxrec.com/boxer/122183,2002-09-23,2,0
Adrian Helms,http://boxrec.com/boxer/106215,2002-09-27,12,2
Cristian Bejarano,http://boxrec.com/boxer/36470,2002-10-12,8,0
Bobby Aucoin,http://boxrec.com/boxer/145917,2002-10-15,1,0
Joe Mesi,http://boxrec.com/boxer/16554,2002-10-18,24,1
Edwin Valero,http://boxrec.com/boxer/122183,2002-10-26,3,0
Matt Kitterman,http://boxrec.com/boxer/36573,2002-11-01,12,2
Antonio Perugino,http://boxrec.com/boxer/15152,2002-11-05,22,1
Bobby Aucoin,http://boxrec.com/boxer/145917,2002-11-07,2,0
Laila Ali,http://boxrec.com/boxer/14260,2002-11-08,13,2
Bettina Csabi,http://boxrec.com/boxer/69995,2002-11-09,14,2
Sven Ottke,http://boxrec.com/boxer/7203,2002-11-16,29,1
Edwin Valero,http://boxrec.com/boxer/122183,2002-11-18,4,0
Bobby Aucoin,http://boxrec.com/boxer/145917,2002-11-21,3,0
JD Chapman,http://boxrec.com/boxer/152786,2002-11-23,1,0
Matt Kitterman,http://boxrec.com/boxer/36573,2002-11-23,13,2
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-11-23,17,2
Edwin Valero,http://boxrec.com/boxer/122183,2002-11-30,5,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2002-12-07,29,1
Joe Calzaghe,http://boxrec.com/boxer/5364,2002-12-14,35,3
George Kandelaki,http://boxrec.com/boxer/14589,2002-12-21,23,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2003-01-24,18,1
Bobby Aucoin,http://boxrec.com/boxer/145917,2003-01-27,4,0
Adrian Helms,http://boxrec.com/boxer/106215,2003-02-08,13,2
Antonio Perugino,http://boxrec.com/boxer/15152,2003-02-11,23,1
Laila Ali,http://boxrec.com/boxer/14260,2003-02-14,14,2
Matt Kitterman,http://boxrec.com/boxer/36573,2003-02-14,14,2
JD Chapman,http://boxrec.com/boxer/152786,2003-02-15,2,0
JD Chapman,http://boxrec.com/boxer/152786,2003-02-22,3,0
Gabula Vabaza,http://boxrec.com/boxer/36527,2003-02-28,16,2
Sven Ottke,http://boxrec.com/boxer/7203,2003-03-15,30,1
Edwin Valero,http://boxrec.com/boxer/122183,2003-03-22,6,0
JD Chapman,http://boxrec.com/boxer/152786,2003-03-22,4,0
Bobby Aucoin,http://boxrec.com/boxer/145917,2003-03-24,5,0
Joe Mesi,http://boxrec.com/boxer/16554,2003-03-28,25,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2003-03-28,19,1
Bettina Csabi,http://boxrec.com/boxer/69995,2003-04-12,15,2
Adrian Helms,http://boxrec.com/boxer/106215,2003-04-18,14,2
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2003-04-19,30,1
Matt Kitterman,http://boxrec.com/boxer/36573,2003-04-29,15,2
Cristian Bejarano,http://boxrec.com/boxer/36470,2003-05-03,9,2
JD Chapman,http://boxrec.com/boxer/152786,2003-05-10,5,0
Edwin Valero,http://boxrec.com/boxer/122183,2003-05-17,7,0
Charles Tanner,http://boxrec.com/boxer/16714,2003-05-17,17,2
Edwin Valero,http://boxrec.com/boxer/122183,2003-05-23,8,0
JD Chapman,http://boxrec.com/boxer/152786,2003-05-24,6,0
Briamah Kamoko,http://boxrec.com/boxer/90061,2003-05-30,8,0
Adrian Helms,http://boxrec.com/boxer/106215,2003-06-06,15,2
JD Chapman,http://boxrec.com/boxer/152786,2003-06-14,7,0
Sven Ottke,http://boxrec.com/boxer/7203,2003-06-14,31,1
Laila Ali,http://boxrec.com/boxer/14260,2003-06-21,15,2
Lucia Rijker,http://boxrec.com/boxer/18459,2003-06-21,16,2
Joe Mesi,http://boxrec.com/boxer/16554,2003-06-24,26,1
Joe Calzaghe,http://boxrec.com/boxer/5364,2003-06-28,36,3
Bobby Aucoin,http://boxrec.com/boxer/145917,2003-07-07,6,0
Bobby Aucoin,http://boxrec.com/boxer/145917,2003-07-18,7,0
Edwin Valero,http://boxrec.com/boxer/122183,2003-07-19,9,2
Otis Gage,http://boxrec.com/boxer/36113,2003-07-25,12,2
Briamah Kamoko,http://boxrec.com/boxer/90061,2003-07-25,9,2
Charles Tanner,http://boxrec.com/boxer/16714,2003-07-29,18,1
JD Chapman,http://boxrec.com/boxer/152786,2003-08-08,8,0
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2003-08-09,1,0
Laila Ali,http://boxrec.com/boxer/14260,2003-08-23,16,2
Edwin Valero,http://boxrec.com/boxer/122183,2003-08-28,10,2
Sven Ottke,http://boxrec.com/boxer/7203,2003-09-06,32,3
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2003-09-08,2,0
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2003-09-20,20,1
Joe Mesi,http://boxrec.com/boxer/16554,2003-09-27,27,1
JD Chapman,http://boxrec.com/boxer/152786,2003-10-04,9,2
Cristian Bejarano,http://boxrec.com/boxer/36470,2003-10-04,10,2
Bobby Aucoin,http://boxrec.com/boxer/145917,2003-10-11,8,0
George Kandelaki,http://boxrec.com/boxer/14589,2003-10-17,24,1
Edwin Valero,http://boxrec.com/boxer/122183,2003-10-27,11,2
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2003-10-31,21,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2003-11-01,31,1
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2003-11-15,41,3
Bettina Csabi,http://boxrec.com/boxer/69995,2003-11-15,16,2
Adrian Helms,http://boxrec.com/boxer/106215,2003-11-25,16,2
Joe Mesi,http://boxrec.com/boxer/16554,2003-12-06,28,1
Sven Ottke,http://boxrec.com/boxer/7203,2003-12-13,33,3
Edwin Valero,http://boxrec.com/boxer/122183,2003-12-18,12,2
Gabula Vabaza,http://boxrec.com/boxer/36527,2004-01-09,17,2
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2004-01-24,42,3
Adrian Helms,http://boxrec.com/boxer/106215,2004-01-30,17,2
Bobby Aucoin,http://boxrec.com/boxer/145917,2004-02-07,9,2
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2004-02-13,22,1
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2004-02-16,3,0
Joe Calzaghe,http://boxrec.com/boxer/5364,2004-02-21,37,3
Bettina Csabi,http://boxrec.com/boxer/69995,2004-02-21,17,2
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2004-02-28,43,3
Briamah Kamoko,http://boxrec.com/boxer/90061,2004-03-06,10,2
Joe Mesi,http://boxrec.com/boxer/16554,2004-03-13,29,1
Sven Ottke,http://boxrec.com/boxer/7203,2004-03-27,34,3
Bobby Aucoin,http://boxrec.com/boxer/145917,2004-04-15,10,2
Bettina Csabi,http://boxrec.com/boxer/69995,2004-04-17,18,1
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2004-04-23,4,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2004-04-24,44,3
Adrian Helms,http://boxrec.com/boxer/106215,2004-04-30,18,1
Lucia Rijker,http://boxrec.com/boxer/18459,2004-05-20,17,2
Adrian Helms,http://boxrec.com/boxer/106215,2004-05-21,19,1
Bobby Aucoin,http://boxrec.com/boxer/145917,2004-05-22,11,2
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2004-05-22,32,3
Bettina Csabi,http://boxrec.com/boxer/69995,2004-06-12,19,1
Bobby Aucoin,http://boxrec.com/boxer/145917,2004-06-18,12,2
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2004-06-18,23,1
JD Chapman,http://boxrec.com/boxer/152786,2004-06-19,10,2
Charles Tanner,http://boxrec.com/boxer/16714,2004-06-25,19,1
Briamah Kamoko,http://boxrec.com/boxer/90061,2004-07-03,11,2
Laila Ali,http://boxrec.com/boxer/14260,2004-07-17,17,2
Natascha Ragosina,http://boxrec.com/boxer/262676,2004-07-17,1,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2004-07-23,45,3
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2004-07-23,24,1
Laila Ali,http://boxrec.com/boxer/14260,2004-07-30,18,1
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2004-08-07,46,3
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2004-08-20,47,3
JD Chapman,http://boxrec.com/boxer/152786,2004-08-21,11,2
Bobby Aucoin,http://boxrec.com/boxer/145917,2004-08-28,13,2
Adrian Helms,http://boxrec.com/boxer/106215,2004-09-10,20,1
Bettina Csabi,http://boxrec.com/boxer/69995,2004-09-10,20,1
